PC1,PC2,PC3,PC4,PC5,PC6
1.1874976244281528,1.892569766448169,-0.4456752801712406,2.763500313829071,0.14116622449162844,0.2386261266985293
1.1364388503804217,1.650239215504857,-0.5146721456701788,2.0255249456402145,-0.16025183918861108,-1.4369485431402609
1.0917605155180063,2.3082978791890976,-0.5198233911653722,2.356803104425877,0.7336844534361872,-0.37932026414692893
1.0234270839026118,1.7674400166591016,-0.5666459646834475,2.3472924763211815,0.12144424790390927,-0.9718180291679809
1.003655798220868,1.7772410722534866,-0.4893659843020854,2.3906096097618144,0.09099511207990539,-0.9662692261374322
1.0036163143244254,1.944772948432797,-0.5587756091692837,2.2391334707381554,0.5493237709054816,-0.9674824544748979
1.0064266185549198,1.9357065729956398,-0.5547499109720487,2.2336219584865593,0.5483883660448282,-0.9656954663182856
1.011622301279988,1.5948875214731528,-0.48823392743743066,2.5688068694229242,-0.3543205966952706,-0.9644234226841203
1.0897216506247098,1.5268172284079653,-0.5176171106192161,2.2867126010204895,0.5870771614536278,-0.9071574924371372
1.1479207763200394,1.5237764842285375,-0.42113129851740017,2.3339468684590132,0.5652193538934007,-0.9017013582561905
1.1664751865167915,1.6588439140058726,-0.5048458413500947,2.751609615691622,0.5217412488069513,0.35940116477779593
1.180607339750291,1.6788763171328942,-0.360990303540125,2.778081977715054,0.44683156915520367,0.3867674408520583
1.1467231083546794,1.5716795755900579,-0.33911743552042967,2.641777673181068,0.9927185154257205,0.403810444109938
1.1153967052235279,1.1512750935808693,-0.13958885828452752,2.83138697354029,0.5982850913179648,0.4588602268660497
1.1006346588213543,1.3248328347231209,-0.16814635562084437,2.6851007059313674,1.0242355829366112,0.4784652083141176
1.1900393422090176,1.4463896293785312,-0.29018204212125953,2.6150638006675297,1.006953137080086,0.45713838787758304
1.1552956350251544,0.9691299769176154,-0.1491563814061744,2.9007859984787583,0.1761660788998951,0.44023668121055354
1.0578774176696284,0.3492858627674141,-0.11791759958354227,2.082361535372622,-0.8689678470054726,-1.6846847714071809
1.1241079863777388,1.1100407419530192,-0.17949078783864472,2.2056319422663333,0.5258301073701281,-0.6440959376125384
1.1065650824938076,1.2588400475129224,-0.3443475209874721,2.595339650392037,1.0993445670729884,0.4578848613312297
1.0921478549084016,1.0081779152347183,-0.2457874407281317,2.9200119013576633,0.14521308161728191,0.4400912042303618
1.057239751899589,0.8942403871479528,-0.30602759130350954,2.921557827816021,0.16444203690164988,0.4820623235334885
1.0985774299865994,1.1302657910451075,-0.26266163049265534,2.3538895011165932,0.7096391157040889,0.05012944339636282
1.0567068702157782,0.6218636174694673,-0.08699044641434099,2.7532785055089164,-0.29815617833050295,-0.7466708651251551
1.1071284084789654,1.1428418591527105,-0.25238189087685686,2.7925642778886717,0.6347389038307665,0.45773363920137883
